id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,base name,dosage form
source_7-90679,doloxicam dt tablet,source_7,True,216.59,194.4,troikaa,15 tablets,strip,piroxicam 20.0 mg,doloxicam,tablet
source_7-90680,doloxicam injection,source_7,True,43.88,42.5,troikaa,2 ml,vial,piroxicam 40.0 mg,doloxicam,injection
source_1-65318,doloxicam injection 5 x 2 ml,source_1,True,265.0,233.2,troikaa,10 ml,vial,piroxicam 20.0 mg,doloxicam,injection
source_7-90681,doloxicam tablet,source_7,True,145.61,196.9,troikaa,15 tablets,strip,piroxicam na,doloxicam,tablet
source_7-90682,doloxycv 12 gm injection,source_7,True,145.61,128.08,dolvis,Unknown,vial,amoxycillin 1000.0 mg/clavulanic acid 200.0 mg,doloxy,injection
source_1-65319,doloxycv 375 mg tablet 6's,source_1,True,138.0,121.44,dolvis,6 tablets,strip,amoxycillin 250.0 mg/clavulanic acid 125.0 mg,doloxy,tablet
source_7-90683,doloxycv 375 tablet,source_7,True,95.0,92.1,dolvis,6 tablets,strip,amoxycillin 250.0 mg/clavulanic acid 125.0 mg,doloxy,tablet
source_6-76066,doloxycv 500/125 mg tablet 6,source_6,True,95.0,83.6,dolvis,6 tablets,strip,amoxicillin 500.0 mg/clavulanate 125.0 mg,doloxy,tablet
source_7-90684,doloxycv dry syrup,source_7,True,145.61,128.08,dolvis,Unknown,bottle,amoxycillin 200.0 mg/clavulanic acid 28.5 mg,doloxy,syrup
source_1-65320,doloxycv forte dry syrup,source_1,True,129.0,113.52,dolvis,30.0 ml,bottle,amoxycillin 400.0 mg/clavulanic acid 57.0 mg,doloxy,syrup
source_7-90686,doloxycv lb tablet,source_7,True,156.0,135.9,dolvis,6 tablets,strip,amoxycillin 500.0 mg/clavulanic acid 125.0 mg/lactobacillus 60.0 million spores,doloxy,tablet
source_7-90687,doloxy cv oral drops,source_7,True,55.0,53.3,dolvis,10.0 ml,bottle,amoxycillin 80.0 mg/clavulanic acid 11.4 mg,doloxy,oral drop
source_7-90688,dolozak tablet,source_7,True,36.0,31.41,zetek,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 325.0 mg,dolozak,tablet
source_6-76067,dolozap 100/325 mg strip of 10 tablets,source_6,True,48.0,42.24,stable,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,dolozap,tablet
source_7-90689,dolozap 100 mg/325 mg tablet,source_7,True,45.0,39.24,stable,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,dolozap,tablet
source_6-76068,dolozap gel 30 gm,source_6,False,77.0,67.76,stable,30.0 g,tube,diclofenac 1.2 %w/w/linseed oil 3.0 %w/w/menthol 5.0 %w/w/methyl salicylate 10.0 %w/w,dolozap,gel
source_6-76069,dolozap mr 4 mg tablet 10,source_6,True,160.0,140.8,stable,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,dolozap,tablet
source_2-39818,dolozed 50 mg/325 mg tablet,source_2,True,19.9,16.32,zed,Unknown,strip,diclofenac 50.0 mg/paracetamol/acetaminophen 325.0 mg,dolozed,tablet
source_2-39819,dolozed mr 250 mg/50 mg/325 mg tablet,source_2,True,34.9,28.62,zed,Unknown,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol/ac,dolozed,tablet
source_7-90690,dolozed mr tablet,source_7,True,34.9,33.8,zed,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 325.0 mg,dolozed,tablet
source_7-90691,dolozed tablet,source_7,True,19.9,19.3,zed,10 tablets,strip,diclofenac 50.0 mg/paracetamol 325.0 mg,dolozed,tablet
source_2-39820,dolozen 10 mg tablet,source_2,True,56.58,46.4,litaka,Unknown,strip,serratiopeptidase 10.0 mg,dolozen,tablet
source_7-90693,dolozen d 50 mg/10 mg tablet,source_7,True,61.37,53.55,litaka,10 tablets,strip,diclofenac 50.0 mg/serratiopeptidase 10.0 mg,dolozen,tablet
source_2-39822,dolozen forte 10 mg tablet,source_2,True,56.42,46.26,litaka,Unknown,strip,serratiopeptidase 10.0 mg,dolozen,tablet
source_2-39823,dolozer 75 mg injection,source_2,True,14.0,11.48,zerdia,Unknown,vial,diclofenac 75.0 mg,dolozer,injection
source_7-90696,dolozer mr tablet,source_7,True,60.0,52.38,zerdia,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 325.0 mg,dolozer,tablet
source_2-39825,dolozer sp 50 mg/325 mg/15 mg tablet,source_2,True,65.0,53.3,zerdia,Unknown,strip,diclofenac 50.0 mg/paracetamol/acetaminophen 325.0 mg/se,dolozer,tablet
source_1-65322,dolozest mr 250 mg/50 mg/325 mg tablet,source_1,True,55.0,48.4,aerozest,10 tablets,strip,piroxicam 20.0 mg,dolozest,tablet
source_7-90699,dolozest p 100 mg/325 mg tablet,source_7,True,47.2,45.8,scieniq,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,dolozest,tablet
source_7-90700,dolozest sp 100 mg/325 mg/15 mg tablet,source_7,True,78.6,76.2,scieniq,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,dolozest,tablet
source_7-90701,dolozest sp 50 mg/325 mg/15 mg tablet,source_7,True,66.0,64.0,aerozest,10 tablets,strip,diclofenac 50.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,dolozest,tablet
source_7-90702,dolozid 75 mg injection,source_7,True,18.0,17.5,next wave,1 ml,vial,diclofenac 75.0 mg,dolozid,injection
source_2-39826,dolozin 50 mg/2 mg tablet,source_2,True,53.32,43.72,profess,Unknown,strip,diclofenac 50.0 mg/tizanidine 2.0 mg,dolozin,tablet
source_7-90704,dolozit 20 mg injection,source_7,True,25.0,24.2,zither,2 ml,vial,piroxicam 20.0 mg,dolozit,injection
source_6-76070,dolozox mr neo strip of 1 o tablets,source_6,True,65.8,55.93,micro,10 tablets,strip,diclofenac sodium 50.0 mg/chlorzoxazone 250.0 mg/paracetamol/acetaminophen 325.0 mg,dolozox,tablet
source_1-65326,dolozoxmr neo tablet 10's,source_1,True,65.5,57.64,micro,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 325.0 mg,dolozox,tablet
source_6-76071,dolozox mr strip of 10 tablets,source_6,True,65.8,55.93,micro,10 tablets,strip,diclofenac 50.0 mg/chlorzoxazone 250.0 mg/paracetamol/acetaminophen 325.0 mg,dolozox,tablet
source_1-65327,dolozoxmr tablet 10's,source_1,True,64.0,56.3,micro,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 325.0 mg,dolozox,tablet
source_6-76072,dolozox strip of 10 tablets,source_6,True,65.35,55.55,micro,10 tablets,strip,diclofenac 50.0 mg/chlorzoxazone 250.0 mg/paracetamol/acetaminophen 325.0 mg,dolozox,tablet
source_2-39827,dolozox tablet,source_2,True,58.8,48.22,micro,Unknown,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol/ac,dolozox,tablet
source_1-65328,dolozox tablet 10's,source_1,True,79.5,70.0,micro,10 tablets,strip,chlorzoxazone 250.0 mg/diclofenac 50.0 mg/paracetamol 325.0 mg,dolozox,tablet
source_6-197633,paracip 100 mg tablet 10,source_6,False,76.92,67.69,cipla,10 tablets,strip,paracetamol/acetaminophen 100.0 mg,paracip,tablet
source_7-232474,paracip 1000 mg injection,source_7,True,145.61,7.0,cipla,2 ml,vial,paracetamol 1000.0 mg,paracip,injection
source_7-232475,paracip 125 mg suspension,source_7,False,145.61,22.5,cipla,60.0 ml,bottle,paracetamol 125.0 mg,paracip,suspension
source_3-6189,paracip 125 mg syp 60 ml,source_3,False,24.86,23.62,cipla,60.0 ml,bottle,paracetamol/acetaminophen 125.0 mg/5 ml,paracip,syrup
source_6-197634,paracip 125 mg syrup 60 ml,source_6,False,24.92,22.18,cipla,60.0 ml,bottle,paracetamol/acetaminophen 125.0 mg/5 ml,paracip,syrup
source_6-197635,paracip 150 mg injection 2 ml,source_6,True,6.0,5.28,cipla,2 ml,vial,paracetamol/acetaminophen 150.0 mg,paracip,injection
source_6-197636,paracip 150 mg injection 30 ml,source_6,True,421.68,358.43,cipla,10 ml,vial,paracetamol,paracip,injection
source_6-197637,paracip 250 mg suspension 60 ml,source_6,False,45.02,29.26,cipla,60.0 ml,bottle,paracetamol/acetaminophen 250.0 mg/5 ml,paracip,suspension
source_3-6190,paracip 250 mg syp 60 ml,source_3,False,45.02,42.77,cipla,60.0 ml,bottle,paracetamol/acetaminophen 250.0 mg/5 ml,paracip,syrup
source_6-197638,paracip 500 mg strip of 10 tablets,source_6,False,9.96,8.47,cipla,10 tablets,strip,paracetamol/acetaminophen 500.0 mg,paracip,tablet
source_6-197639,paracip 500 mg strip of 15 tablets,source_6,False,9.96,8.47,cipla,15 tablets,strip,paracetamol/acetaminophen 500.0 mg,paracip,tablet
source_2-96309,paracip500 tablet,source_2,True,11.0,9.02,cipla,Unknown,strip,paracetamol 500.0 mg,paracip,tablet
source_7-232476,paracip 500 tablet,source_7,False,9.96,8.73,cipla,10 tablets,strip,paracetamol 500.0 mg,paracip,tablet
source_6-197640,paracip 650 mg strip of 10 tablets,source_6,False,22.51,19.13,cipla,10 tablets,strip,paracetamol/acetaminophen 650.0 mg,paracip,tablet
source_3-6191,paracip 650 mg tab 1 x10,source_3,False,22.4,21.28,cipla,10 tablets,strip,paracetamol/acetaminophen 650.0 mg,paracip,tablet
source_7-232477,paracip 650 mg tablet,source_7,False,145.61,22.51,salud care,10 tablets,strip,paracetamol 650.0 mg,paracip,tablet
source_2-96310,paracip650 tablet,source_2,False,22.51,18.46,cipla,Unknown,strip,paracetamol 650.0 mg,paracip,tablet
source_1-158205,paracip650 tablet 10's,source_1,False,22.5,19.8,cipla,10 tablets,strip,paracetamol 650.0 mg,paracip,tablet
source_2-96311,paracip cpm 5 mg/500 mg tablet,source_2,True,6.28,5.15,cipla,Unknown,strip,chlorpheniramine maleate 5.0 mg/paracetamol/acetamino,paracip,tablet
source_6-197641,paracip cpm tablets,source_6,True,6.28,5.53,cipla,10 tablets,strip,chlorpheniramine/chlorphenamine 5.0 mg/paracetamol/acetaminophen 500.0 mg,paracip,tablet
source_2-96312,paracip drops,source_2,True,29.8,24.44,cipla,Unknown,bottle,paracetamol/acetaminophen 150.0 mg,paracip,solution
source_1-158206,paracip drops 15 ml,source_1,True,37.0,32.6,cipla,15.0 ml,bottle,paracetamol 150.0 mg,paracip,solution
source_2-96313,paracip infusion,source_2,True,421.68,345.78,cipla,Unknown,bottle,paracetamol/acetaminophen 1000.0 mg,paracip,infusion
source_6-197643,paracip injection 100 ml,source_6,True,510.22,433.69,cipla,100 ml,vial,paracetamol/acetaminophen 1000.0 mg,paracip,injection
source_1-158207,paracip injection 100 ml,source_1,True,617.0,543.0,cipla,100 ml,vial,paracetamol 1000.0 mg,paracip,injection
source_6-197644,paracip injection 2 ml,source_6,True,288.5,253.88,cipla,2 ml,ampoule,paracetamol/acetaminophen 1000.0 mg,paracip,injection
source_6-197645,paracip plus tablets,source_6,True,14.0,12.32,cipla,10 tablets,strip,diclofenac potassium/paracetamol,paracip,tablet
source_2-96314,paracip suspension,source_2,True,39.62,32.49,cipla,Unknown,bottle,paracetamol/acetaminophen 250.0 mg/5 ml,paracip,suspension
source_1-158208,paracip suspension 60 ml,source_1,False,45.0,39.6,cipla,60.0 ml,bottle,paracetamol 250.0 mg,paracip,suspension
source_7-232481,paracip suspension 60 ml for fever pain management,source_7,False,45.02,27.9,cipla,60.0 ml,bottle,paracetamol 250.0 mg/5 ml,paracip,suspension
source_2-96315,paracip syrup,source_2,True,38.0,31.16,cipla,Unknown,bottle,paracetamol/acetaminophen 125.0 mg/5 ml,paracip,syrup
source_1-158209,paracip syrup 60 ml,source_1,False,24.5,21.6,cipla,60.0 ml,bottle,paracetamol 125.0 mg,paracip,syrup
source_2-96316,paracip tablet,source_2,True,10.2,8.36,cipla,Unknown,strip,paracetamol/acetaminophen 500.0 mg,paracip,tablet
source_6-280441,zerodol 100 mg strip of 10 tablets,source_6,True,59.3,52.18,ipca,10 tablets,strip,aceclofenac 100.0 mg,zerodol,tablet
source_5-47170,zerodol 100 mg tablet 10's,source_5,True,59.3,48.63,ipca,10 tablets,strip,aceclofenac 100.0 mg,zerodol,tablet
source_1-225416,zerodol 100 tablet 10's,source_1,True,59.0,51.9,ipca,10 tablets,strip,aceclofenac 100.0 mg,zerodol,tablet
source_2-136305,zerodol 150 mg injection,source_2,True,19.8,16.24,ipca,Unknown,vial,aceclofenac 150.0 mg,zerodol,injection
source_1-225417,zerodol 150 mg injection 1 ml,source_1,True,119.0,104.72,ipca,1 ml,vial,aceclofenac 150.0 mg,zerodol,injection
source_6-280442,zerodol ampoule of 1 ml injection,source_6,True,19.8,19.8,ipca,1 ml,ampoule,aceclofenac 150.0 mg/ml,zerodol,injection
source_6-280443,zerodol cr 200 mg strip of 10 tablets,source_6,True,100.7,88.62,ipca,10 tablets,strip,aceclofenac 200.0 mg,zerodol,tablet
source_5-47171,zerodol cr 200 mg tablet 10's,source_5,True,100.7,82.57,ipca,10 tablets,strip,aceclofenac 200.0 mg,zerodol,tablet
source_3-9076,zerodol cr tab 1 x10,source_3,True,100.7,85.6,ipca,10 tablets,strip,aceclofenac 200.0 mg sustained release,zerodol,tablet
source_7-334745,zerodol cr tablet,source_7,True,100.7,86.4,ipca,10 tablets,strip,aceclofenac 200.0 mg,zerodol,tablet
source_1-225418,zerodol cr tablet 10's,source_1,True,100.5,88.4,ipca,10 tablets,strip,aceclofenac 200.0 mg,zerodol,tablet
source_2-136307,zerodol gel,source_2,True,151.0,123.82,ipca,Unknown,tube,aceclofenac na,zerodol,gel
source_1-225419,zerodol gel 30 gm,source_1,True,151.0,132.9,visco,30.0 g,tube,aceclofenac 1.5 %w/w/linseed oil 3.0 %w/w/menthol 1.2 %w/w/methyl salicylate 2.5 %w/w,zerodol,gel
source_5-47172,zerodol gel 30 gm,source_5,False,151.0,123.82,ipca,30.0 g,tube,aceclofenac 1.5 %/linseed oil 3.0 %/menthol 5.0 %/methyl salicylate 10.0 %,zerodol,gel
source_6-280445,zerodol mr strip of 10 tablets,source_6,True,119.05,104.76,ipca,10 tablets,strip,aceclofenac 100.0 mg/tizanidine 2.0 mg,zerodol,tablet
source_3-9077,zerodol mr tab 1 x10,source_3,True,119.05,101.19,ipca,10 tablets,strip,aceclofenac 100.0 mg/tizanidine 2.0 mg,zerodol,tablet
source_2-136308,zerodolmr tablet,source_2,True,119.05,97.62,ipca,Unknown,strip,aceclofenac 100.0 mg/tizanidine 2.0 mg,zerodol,tablet
source_1-225420,zerodolmr tablet 10's,source_1,True,119.0,104.7,ipca,10 tablets,strip,aceclofenac 100.0 mg/tizanidine 2.0 mg,zerodol,tablet
source_5-47173,zerodol mr tablet 10's,source_5,True,119.05,97.62,ipca,10 tablets,strip,aceclofenac 100.0 mg/tizanidine 2.0 mg,zerodol,tablet
source_7-334747,zerodol p 100 mg/500 mg tablet,source_7,True,249.18,242.0,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 500.0 mg,zerodol,tablet
source_6-280446,zerodol p strip of 10 tablets,source_6,True,73.0,67.89,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,zerodol,tablet
source_3-9078,zerodol p tab 1 x10,source_3,True,73.0,62.05,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg,zerodol,tablet
source_2-136309,zerodolp tablet,source_2,True,73.0,59.86,ipca,Unknown,strip,paracetamol 325.0 mg/aceclofenac 100.0 mg,zerodol,tablet
source_7-334748,zerodol p tablet,source_7,True,73.0,63.0,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,zerodol,tablet
source_5-47174,zerodol p tablet 10's,source_5,True,73.0,59.86,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,zerodol,tablet
source_1-225421,zerodolp tablet 10's,source_1,True,73.0,64.2,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,zerodol,tablet
source_1-225422,zerodol pg 200/150 mg tablet,source_1,True,60.0,52.8,ipca,10 tablets,strip,aceclofenac 200.0 mg/pregabalin 150.0 mg,zerodol,tablet
source_7-334749,zerodolpg 200/150 tablet sr,source_7,True,214.5,208.0,ipca,10 tablets,strip,aceclofenac 200.0 mg/pregabalin 150.0 mg,zerodol,tablet
source_6-280447,zerodol pg 200/75 mg strip of 10 tablets,source_6,True,233.1,205.13,ipca,10 tablets,strip,aceclofenac 200.0 mg/pregabalin 75.0 mg,zerodol,tablet
source_1-225423,zerodol pg 200/75 mg tablet,source_1,True,233.0,205.0,ipca,10 tablets,strip,aceclofenac 200.0 mg/pregabalin 75.0 mg,zerodol,tablet
source_5-47175,zerodol pg 200/75 tablet 10's,source_5,True,233.1,191.14,ipca,10 tablets,strip,aceclofenac 200.0 mg/pregabalin 75.0 mg,zerodol,tablet
source_7-334750,zerodolpg 200/75 tablet sr,source_7,True,233.1,201.6,ipca,10 tablets,strip,aceclofenac 200.0 mg/pregabalin 75.0 mg,zerodol,tablet
source_6-280448,zerodol pg tablet,source_6,True,214.5,214.5,ipca,10 tablets,strip,pregabalin 150.0 mg/aceclofenac 200.0 mg,zerodol,tablet
source_7-334751,zerodol pt tablet,source_7,True,145.61,128.08,ipca,Unknown,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/tramadol 37.5 mg,zerodol,tablet
source_6-280449,zerodol pt tablet,source_6,True,100.37,100.37,ipca,10 tablets,strip,aceclofenac 100.0 mg/tramadol 37.5 mg/paracetamol/acetaminophen 325.0 mg,zerodol,tablet
source_1-225424,zerodol pt tablet 10's,source_1,True,162.5,143.0,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/tramadol 37.5 mg,zerodol,tablet
source_6-280450,zerodol s 100/15 mg tablet 10,source_6,True,125.65,125.65,ipca,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_3-9079,zerodol s tab 1 x10,source_3,True,103.95,88.36,ipca,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_2-136313,zerodols tablet,source_2,True,103.95,85.24,ipca,Unknown,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_1-225425,zerodol s tablet 10's,source_1,True,114.0,100.3,ipca,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_5-47176,zerodol s tablet 10's,source_5,True,114.3,80.01,ipca,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_6-280451,zerodol sp strip of 10 tablets,source_6,True,130.1,114.49,ipca,10 tablets,strip,aceclofenac 100.0 mg/serratiopeptidase 15.0 mg/paracetamol/acetaminophen 325.0 mg,zerodol,tablet
source_3-9080,zerodol sp tab 1 x10,source_3,True,130.1,110.59,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol/acetaminophen 325.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_7-334753,zerodolsp tablet,source_7,True,130.1,112.5,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_5-47177,zerodol sp tablet 10's,source_5,True,130.1,106.68,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_1-225426,zerodolsp tablet 10's,source_1,True,130.0,114.4,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/serratiopeptidase 15.0 mg,zerodol,tablet
source_2-136315,zerodol spas 10's tab,source_2,True,131.6,107.91,ipca,Unknown,strip,piroxicam 20.0 mg,zerodol,tablet
source_6-280452,zerodol spas strip of 10 tablets,source_6,True,159.1,140.01,ipca,10 tablets,strip,drotaverine 80.0 mg/aceclofenac 100.0 mg,zerodol,tablet
source_3-9081,zerodol spas tab 1 x10,source_3,True,159.1,135.24,ipca,10 tablets,strip,aceclofenac 100.0 mg/drotaverine 80.0 mg,zerodol,tablet
source_7-334754,zerodol spas tablet,source_7,True,159.1,138.6,ipca,10 tablets,strip,drotaverine 80.0 mg/aceclofenac 100.0 mg,zerodol,tablet
source_1-225427,zerodolspas tablet 10's,source_1,True,159.0,139.9,ipca,10 tablets,strip,aceclofenac 100.0 mg/drotaverine 80.0 mg,zerodol,tablet
source_5-47178,zerodol spas tablet 10's,source_5,True,159.1,130.46,ipca,10 tablets,strip,aceclofenac 100.0 mg/drotaverine 80.0 mg,zerodol,tablet
source_3-9082,zerodol tab 1 x10,source_3,True,59.3,50.41,ipca,10 tablets,strip,aceclofenac 100.0 mg,zerodol,tablet
source_2-136316,zerodol tablet,source_2,True,59.3,48.63,ipca,Unknown,strip,aceclofenac 100.0 mg,zerodol,tablet
source_7-334756,zerodol tc 100 mg/325 mg tablet,source_7,True,155.1,136.8,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg,zerodol,tablet
source_1-225428,zerodol tc tablet 10's,source_1,True,155.0,136.4,ipca,10 tablets,strip,aceclofenac 100.0 mg/paracetamol 325.0 mg/trypsin chymotrypsin 150000.0 au,zerodol,tablet
source_6-280453,zerodol th 4 mg strip of 10 tablets,source_6,True,252.7,222.38,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,zerodol,tablet
source_3-9083,zerodol th 4 mg tab 1 x10,source_3,True,252.7,214.8,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,zerodol,tablet
source_5-47179,zerodol th 4 mg tablet 10's,source_5,True,252.7,207.21,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,zerodol,tablet
source_2-136317,zerodol th 4 tablet,source_2,True,252.7,207.21,ipca,Unknown,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,zerodol,tablet
source_1-225429,zerodol th 4 tablet 10's,source_1,True,252.5,222.2,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg,zerodol,tablet
source_6-280454,zerodol th 8 mg strip of 10 tablets,source_6,True,374.85,329.87,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 8.0 mg,zerodol,tablet
source_3-9084,zerodol th 8 mg tab 1 x10,source_3,True,374.85,318.62,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 8.0 mg,zerodol,tablet
source_5-47180,zerodol th 8 mg tablet 10's,source_5,True,374.85,307.38,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 8.0 mg,zerodol,tablet
source_7-334758,zerodol th 8 tablet,source_7,True,374.85,327.6,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 8.0 mg,zerodol,tablet
source_1-225430,zerodol th 8 tablet 10's,source_1,True,374.5,329.6,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 8.0 mg,zerodol,tablet
source_7-334759,zerodol th max 4 mg/100 mg/325 mg tablet,source_7,True,209.0,180.9,ipca,10 tablets,strip,thiocolchicoside 4.0 mg/aceclofenac 100.0 mg/paracetamol 325.0 mg,zerodol,tablet
source_6-280455,zerodol th max 4 mg strip of 10 tablets,source_6,True,190.05,167.24,ipca,10 tablets,strip,aceclofenac 100.0 mg/thiocolchicoside 4.0 mg/paracetamol/acetaminophen 325.0 mg,zerodol,tablet
